id,SalePrice
2735,128290.61988591649
2736,130860.95535967353
2737,119078.16990595034
2738,134341.90524191933
2739,151832.29213711363
2740,131571.15877818895
2741,141768.69196332822
2742,147912.55208412444
2743,151284.80005935486
2744,157992.5238271025
2745,137168.8416975891
2746,134408.24247425847
2747,149474.32612228676
2748,123377.49364742752
2749,124882.81929992817
2750,124208.033631176
2751,131892.63346362056
2752,193849.3942037276
2753,141495.9494182216
2754,197314.63331848488
2755,132028.84480174622
2756,93383.62105319176
2757,71717.1281189791
2758,83755.66638334424
2759,158045.851128708
2760,117196.23114845807
2761,136510.45325892232
2762,139937.73051827628
2763,176846.85439689455
2764,149175.7258231878
2765,278690.3392166494
2766,127686.55077638135
2767,85430.54608283709
2768,127312.02399818267
2769,129537.63408816882
2770,138709.7561532737
2771,102972.83410397166
2772,107018.00052124602
2773,155922.10176962396
2774,137510.04780116392
2775,113320.97364534807
2776,137990.63551088164
2777,141880.29200813614
2778,102592.94140516057
2779,118747.58578354337
2780,95303.762258466
2781,95487.4094604736
2782,94169.51905653095
2783,95771.41819797074
2784,119704.34664573056
2785,133517.35556661745
2786,67023.45246797541
2787,123488.43184306973
2788,72445.50748063825
2789,164013.21326215303
2790,89973.86316447672
2791,108293.1935564173
2792,53171.95286408335
2793,153965.83288838528
2794,97548.93449419198
2795,116818.78444681049
2796,97945.50092865662
2797,190141.9709347532
2798,105283.03657526293
2799,114143.01008988112
2800,68150.40457672998
2801,109376.28832004356
2802,124517.64020831446
2803,163057.2473767493
2804,125872.86193935371
2805,96333.57429757733
2806,81440.6840392731
2807,158516.26724095733
2808,142039.21231074302
2809,127333.33614831996
2810,121399.6230824211
2811,154171.11023302234
2812,162500.64072042226
2813,148712.6886154035
2814,154028.91912299697
2815,95190.0925298456
2816,227438.21628654416
2817,148018.8922099208
2818,127568.01803255378
2819,160464.13221499475
2820,131430.47750804643
2821,101872.24370795576
2822,188332.2861921425
2823,291486.01577392255
2824,159828.22373960906
2825,147213.46783186425
2826,126974.13249335693
2827,134413.64118294354
2828,201115.05909425113
2829,204286.30595343356
2830,213852.53584007762
2831,167574.31030646674
2832,225456.5374622745
2833,288463.43120076356
2834,207464.84689006518
2835,213054.03171320743
2836,180425.98186139192
2837,151303.128265224
2838,146787.31715916417
2839,167666.57876493793
2840,199640.39288325247
2841,197902.29820921537
2842,221957.09890611644
2843,144399.97344308207
2844,166058.0415536028
2845,124620.64909558928
2846,201220.85987180631
2847,200834.88697355165
2848,211448.7274344077
2849,190402.66676417118
2850,271449.05605599657
2851,207534.46380062477
2852,233680.49616906204
2853,225593.3485902381
2854,134557.5930836863
2855,193070.22578760906
2856,189439.47256521814
2857,180043.07182804414
2858,195349.18069455228
2859,104240.4985977853
2860,118110.80873657281
2861,121718.06819924928
2862,179367.72584441415
2863,124743.50047985849
2864,232248.04462405323
2865,136505.7952831137
2866,137669.76027599478
2867,94722.5726571372
2868,90601.237161882
2869,95619.82194057318
2870,117411.33043283135
2871,81083.87169183497
2872,50635.46992929938
2873,94446.52467458119
2874,134795.6425264291
2875,110587.16700348229
2876,158617.70681829163
2877,140119.8639505499
2878,157614.94464434555
2879,128019.41398227248
2880,100133.87848764898
2881,139369.54502352758
2882,168507.40655433905
2883,185609.7932368787
2884,194879.0693688893
2885,179999.98302515745
2886,214663.37592949
2887,97694.15632273327
2888,137692.3115794253
2889,57652.13398050014
2890,78724.23314653848
2891,133065.28824600842
2892,41874.666661484065
2893,68185.23883635891
2894,52353.02716436854
2895,305434.57096823584
2896,270757.90226182656
2897,203058.08039053495
2898,146156.12748707875
2899,208314.56783768593
2900,153167.1782767842
2901,205824.4289978798
2902,178841.8516470328
2903,307835.14572697505
2904,325077.413481681
2905,85680.41442125995
2906,189708.95729234023
2907,111909.15780519268
2908,126982.47102362964
2909,149343.25039804494
2910,76684.15361696479
2911,81976.31088754602
2912,142887.83377303818
2913,82822.5620863843
2914,77758.05989484643
2915,84920.0470368021
2916,83844.1705225783
2917,162429.70538550452
2918,114598.65835688273
2919,220275.71152440915
